Landkreis;Gemeinde;Ortsteil;Haltestelle;Haltestelle_lang;HalteBeschreibung;globaleID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Knielingen;Sudetenstraße;Knielingen Sudetenstraße;;de:08212:237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Knielingen;Pionierstraße;Knielingen Pionierstraße;;de:08212:238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Knielingen;Egon-Eiermann-Allee;Knielingen Egon-Eiermann-Allee;;de:08212:239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Schlossgartenbahn;Karlsruhe Schlossgartenbahn;;de:08212:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Knielingen;Nord;Knielingen Nord;;de:08212:240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Europaplatz / Abstellung;Karlsruhe Europaplatz Abstell;;de:08212:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Waldstadt (Karlsrh.);Europäische Schule;Waldstadt Europäische Schule;;de:08212:3012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Reitschulschlag;;;de:08212:3013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Reitschulschlag (Schleife);Hagsfeld Reitschul. (Schleife);;de:08212:3015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Waldstadt (Karlsrh.);Elbinger Straße Ost;Waldstadt Elbinger Straße Ost;;de:08212:3017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Daxlanden;Mauerweg;Daxlanden Mauerweg;;de:08212:302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Daxlanden;Ankerstraße;Daxlanden Ankerstraße;;de:08212:303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Daxlanden;Kirchplatz;Daxlanden Kirchplatz;;de:08212:304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Daxlanden;Hammweg;Daxlanden Hammweg;;de:08212:305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Daxlanden;Waidweg;Daxlanden Waidweg;;de:08212:306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Daxlanden;Altrheinbrücke;;;de:08212:307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Daxlanden;Rappenwört;Daxlanden Rappenwört;;de:08212:308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Daxlanden;Tierheim;Daxlanden Tierheim;;de:08212:309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Dunantstraße;Karlsruhe Dunantstraße;;de:08212:310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Karlsruhe-Hagsfeld;;;de:08212:3102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Julius-Bender-Straße;Hagsfeld Julius-Bender-Straße;;de:08212:3104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Pfizer;Hagsfeld Pfizer;;de:08212:3105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;An der Tagweide;Hagsfeld An der Tagweide;;de:08212:3106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Storrenacker Süd;Hagsfeld Storrenacker Süd;;de:08212:3109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Storrenacker Mitte;Hagsfeld Storrenacker Mitte;;de:08212:3110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Storrenacker Nord;Hagsfeld Storrenacker Nord;;de:08212:3111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Breit;Durlach Breit;;de:08212:3112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Ochsentorstraße;Durlach Ochsentorstraße;;de:08212:3114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Nord;Hagsfeld Nord;;de:08212:3115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Schwetzinger Straße;Hagsfeld Schwetzinger Straße;;de:08212:3116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Elfmorgenbruch;Hagsfeld Elfmorgenbruch;;de:08212:3117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;An der Fayence;Durlach An der Fayence;;de:08212:3120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Am Heegwald;Durlach Am Heegwald;;de:08212:3121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Rintheim;Forststraße;Rintheim Forststraße;;de:08212:313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Rintheim;Rintheim;Rintheim;;de:08212:314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Stadtwerke;Karlsruhe Stadtwerke;;de:08212:315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Mühlburger Tor (Grashofstraße);KA Mühlburger Tor (Grashofstraße);;de:08212:321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Jenaer Straße;Hagsfeld Jenaer Straße;;de:08212:3301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Hallesche Allee;Hagsfeld Hallesche Allee;;de:08212:3302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Kaiserplatz;Karlsruhe Kaiserplatz;;de:08212:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Europaplatz/Postgalerie;KA Europaplatz/Postgalerie;;de:08212:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Mühlburger Tor;Karlsruhe Mühlburger Tor;;de:08212:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Schillerstraße;Karlsruhe Schillerstraße;;de:08212:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Raiherwiesenstraße;Durlach Raiherwiesenstraße;;de:08212:4002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Karl-Wilhelm-Platz;Karlsruhe Karl-Wilhelm-Platz;;de:08212:401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Hirtenweg/Technologiepark;KA Hirtenweg/Technologiepark;;de:08212:403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Rintheim;Sinsheimer Straße;Rintheim Sinsheimer Straße;;de:08212:404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Hagsfeld;Fächerbad;;;de:08212:405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Waldstadt (Karlsrh.);Im Eichbäumle;Waldstadt Im Eichbäumle;;de:08212:406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Waldstadt (Karlsrh.);Glogauer Straße;Waldstadt Glogauer Straße;;de:08212:407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Waldstadt (Karlsrh.);Zentrum;Waldstadt Zentrum;;de:08212:408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Waldstadt (Karlsrh.);Jägerhaus;Waldstadt Jägerhaus;;de:08212:409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Albtalbahnhof (Wendegleis);KA Albtalbahnhof (Wendegleis);;de:08212:41006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Rheinbrücke;Karlsruhe Rheinbrücke;;de:08212:41064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Waldstadt (Karlsrh.);Osteroder Straße;Waldstadt Osteroder Straße;;de:08212:411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Hoepfner Burgfest;Karlsruhe Hoepfner Burgfest;;de:08212:422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Hirtenweg (Schleife);Karlsruhe Hirtenweg (Schleife);;de:08212:430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Schlesier Straße Ost;Durlach Schlesier Straße Ost;;de:08212:4302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Blattwiesenstraße;Durlach Blattwiesenstraße;;de:08212:4304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Brühlstraße Mitte;Durlach Brühlstraße Mitte;;de:08212:4305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Zündhütle;;;de:08212:4492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Schlesier Straße West;Durlach Schlesier Straße West;;de:08212:4493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Ostmarkstraße;;;de:08212:4494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Ellmendinger Straße;Durlach Ellmendinger Straße;;de:08212:4495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Steiermärker Straße;Durlach Steiermärker Straße;;de:08212:4496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Killisfeldstraße;Durlach Killisfeldstraße;;de:08212:4497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Gritznerstraße;Durlach Gritznerstraße;;de:08212:4499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Wolfartsweier;Nord;;;de:08212:4500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Parkschlössle;Durlach Parkschlössle;;de:08212:4503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Rommelstraße;Durlach Rommelstraße;;de:08212:4504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Max-Liebermann-Straße;Durlach Max-Liebermann-Straße;;de:08212:4505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Wolfartsweier;Mitte;Wolfartsweier Mitte;;de:08212:4508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Grünwettersbach;Rathaus;Grünwettersbach Rathaus;;de:08212:4509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Grünwettersbach;Mitte;Grünwettersbach Mitte;;de:08212:4510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Grünwettersbach;Seniorenresidenz;;;de:08212:4511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Palmbach;Kirche;;;de:08212:4512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Palmbach;Winterrot;;;de:08212:4513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Palmbach;Im Kloth;;;de:08212:4514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Palmbach;Auf der Römerstraße;Palmbach Auf der Römerstr.;;de:08212:4517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Palmbach;Waldbronner Straße;Palmbach Waldbronner Straße;;de:08212:4518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Palmbach;Gustav-Meerwein-Straße;Palmbach Gustav-Meerwein-Str.;;de:08212:4519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Palmbach;Rudolf-Link-Straße;Palmbach Rudolf-Link-Straße;;de:08212:4523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Wolfartsweier;Süd;Wolfartsweier Süd;;de:08212:4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Synagoge;Karlsruhe Synagoge;;de:08212:5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Gebhardstraße;Karlsruhe Gebhardstraße;;de:08212:5004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Breite Straße;Karlsruhe Breite Straße;;de:08212:5005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Neue Anlage Straße;Karlsruhe Neue Anlage Straße;;de:08212:5006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Grünwinkler Straße;Karlsruhe Grünwinkler Straße;;de:08212:5007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Petergraben;Karlsruhe Petergraben;;de:08212:5015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Bulach;Friedhof;Bulach Friedhof;;de:08212:5016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Oberreut (Karlsruhe);Bernhard-Lichtenberg-Straße;Oberreut Bernh.-Lichtenbg-Str.;;de:08212:5017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Konzerthaus / Abstellung;Karlsruhe Konzerthaus Abstell;;de:08212:511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Kußmaulstraße/Städt. Klinikum;KA Kußmaulstr./Städt. Klinikum;;de:08212:521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Hertzstraße;;;de:08212:522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Feierabendweg;Karlsruhe Feierabendweg;;de:08212:523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Neureuter Straße;Karlsruhe Neureuter Straße;;de:08212:524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Knielingen;Siemensallee;Knielingen Siemensallee;;de:08212:525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Knielingen;Lassallestraße;Knielingen Lassallestraße;;de:08212:526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Karlsruhe West;Karlsruhe West;;de:08212:6017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Landesbausparkasse;Karlsruhe Landesbausparkasse;;de:08212:604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Europahalle/Europabad;KA Europahalle/Europabad;;de:08212:605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Bannwaldallee;Karlsruhe Bannwaldallee;;de:08212:606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Hardecksiedlung;;;de:08212:607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Oberreut (Karlsruhe);Albert-Braun-Straße;Oberreut Albert-Braun-Straße;;de:08212:608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Oberreut (Karlsruhe);Zentrum;Oberreut Zentrum;;de:08212:609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Oberreut (Karlsruhe);Wilhelm-Leuschner-Straße;Oberreut Wilhelm-Leuschner-Str;;de:08212:610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Oberreut (Karlsruhe);Badeniaplatz;Oberreut Badeniaplatz;;de:08212:611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Oberreut (Karlsruhe);Eva-Maria-Buch-Straße;Oberreut Eva-Maria-Buch-Straße;;de:08212:612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Essenweinstraße;Karlsruhe Essenweinstraße;;de:08212:626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Kunstakademie/Hochschule;KA Kunstakademie/Hochschule;;de:08212:7003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Heidehof;Karlsruhe Heidehof;;de:08212:7009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Pfinztalstraße;Durlach Pfinztalstraße;;de:08212:798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Pforzheimer Straße;Durlach Pforzheimer Straße;;de:08212:799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Lilienthalstraße;Karlsruhe Lilienthalstraße;;de:08212:8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Pforzheimer Str. / Abstellung;Durlach Pforzheimer Str./Abst.;;de:08212:800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Durlach;Bahnhof;Durlach Bahnhof;;de:08212:802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Betriebshof Tullastraße;Karlsruhe Bh Tullastraße;;de:08212:9000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Betriebshof Ost;Karlsruhe Bh Ost;;de:08212:9008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Einfahrt über Gleis 21;Karlsruhe Einfahrt über Gl. 21;;de:08212:9021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Ausfahrt über Gleis 22;Karlsruhe Ausfahrt über Gl. 22;;de:08212:9022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsruhe (Stadt);Karlsruhe;Karlsruhe;Ausfahrt über Gleis 44;Karlsruhe Ausfahrt über Gl. 44;;de:08212:9044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Konstanz;Gottmadingen;Bietingen (Kr Konst);Bahnhof;Bietingen Bahnhof;;de:08335:6722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Konstanz;Singen (Hohentwiel);Singen (Hohentwiel);Landesgartenschau Bahnhof;Singen-Landesgartenschau Bf;;de:08335:2390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Konstanz;Singen (Hohentwiel);Singen (Hohentwiel);Industriegebiet Bahnhof;Singen-Industriegebiet Bahnhof;;de:08335:2409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lörrach;Lörrach;Lörrach;Busbahnhof;Lörrach Busbahnhof;;de:08336:3597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lörrach;Lörrach;Lörrach;Hebelpark;Lörrach Hebelpark;;de:08336:3605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lörrach;Rümmingen;Rümmingen;Schallbacher Straße;Rümmingen Schallbacher Straße;;de:08336:11176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lörrach;Schliengen;Schliengen;Ersatzhalt REWE;Schliengen Ersatzhalt REWE;;de:08336:11145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Asperg;Asperg;Asperg;Asperg;;de:08118:7400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Benningen am Neckar;Benningen (Neckar);Benningen (N);Benningen (N);;de:08118:1500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Besigheim;Besigheim;Besigheim;Besigheim;;de:08118:5583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Bietigheim-Bissingen;Bietigheim (Kr. LB);Bietigheim;Bietigheim;;de:08118:1400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Bietigheim-Bissingen;Bietigheim (Kr. LB);Ellental;Ellental;;de:08118:1910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Ditzingen;Heimerdingen;Heimerdingen;Heimerdingen;;de:08118:4536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Ditzingen;Ditzingen;Ditzingen;Ditzingen;;de:08118:7000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Erdmannhausen;Erdmannhausen;Erdmannhausen-Rielingshausen;Erdmannhausen-Rielingshausen;;de:08118:3514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Freiberg am Neckar;Freiberg (Neckar);Freiberg (N);Freiberg (N);;de:08118:1503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Hemmingen;Hemmingen (Württ);Hemmingen;Hemmingen;;de:08118:4527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Kirchheim am Neckar;Kirchheim (Neckar);Kirchheim (N);Kirchheim (N);;de:08118:5723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Korntal-Münchingen;Münchingen (Korntal);Münchingen;Münchingen;;de:08118:5632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Korntal-Münchingen;Korntal;Korntal;Korntal;;de:08118:7603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Korntal-Münchingen;Korntal;Gymnasium;Korntal Gymnasium;;de:08118:7606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Korntal-Münchingen;Münchingen (Korntal);Rührberg;Münchingen Rührberg;;de:08118:7607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Kornwestheim;Kornwestheim;Kornwestheim;Kornwestheim;;de:08118:1402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Ludwigsburg;Ludwigsburg;Ludwigsburg;Ludwigsburg;;de:08118:7402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Ludwigsburg;Eglosheim;Favoritepark;Favoritepark;;de:08118:7403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Marbach am Neckar;Marbach (Neckar);Marbach (N);Marbach (N);;de:08118:7503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Sachsenheim;Großsachsenheim;Sachsenheim;Sachsenheim;;de:08118:5639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Schwieberdingen;Schwieberdingen;Schwieberdingen;Schwieberdingen;;de:08118:5795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Sersheim;Sersheim;Sersheim;Sersheim;;de:08118:5782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Tamm;Tamm;Tamm;Tamm;;de:08118:7404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Vaihingen a.d.Enz;Vaihingen (Enz);Vaihingen (E);Vaihingen (E);;de:08118:5879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ludwigsburg;Walheim;Walheim (Württ);Walheim;Walheim;;de:08118:5785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neu-Ulm;Altenstadt;Altenstadt (Iller);Riedweg;Altenstadt Riedweg;;de:09775:4405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
