ID;HST_DHID;HST_Name;Datenquelle;Datenstatus;Longitude;Latitude;Koordindatenquelle;OSM_ID;Sitzplätze;Unterstand;RollstuhlflächeImUnterstand;Fahrplananzeigetafel;Fahrplananzeigetafel_akustisch;Ansagen_vorhanden;Defibrillator;Defibrillator_Lagebeschreibung;Gepäckaufbewahrung;Gepäcktransport;InduktiveHöranlage;InduktiveHöranlageStandort;InfoNotrufsäule;Bahnhofsmission;HaltestelleTotale_Foto;SitzeOderUnterstand_Foto;SitzeOderUnterstandUmgebung_Foto;Fahrplananzeigetafel_Foto;Defibrillator_Foto;Gepäckaufbewahrung_Foto;InfoNotrufsäule_Foto;Bahnhofsmision_Foto;BahnhofsmissionWeg_Foto;BahnhofsmissionÖffnungszeiten_Foto;WeitereBilder1_Foto;WeitereBilder2_Foto;WeitereBilder3_Foto
de:08325:6698;de:08325:6698;Schiltach Bahnhof Mitte;NVBW;Rohdaten;8,3446213;48,2912622;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08325:6698/01775308-6c65-4608-b158-2d8c9a85481b.jpg;;;;;;;;;;;;
de:08225:6155;de:08225:6155;Bahnhof (Sennfeld (Baden));NVBW;Rohdaten;9,3805136;49,3787592;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08317:15810;de:08317:15810;Bahnhof (Gengenbach);NVBW;Rohdaten;8,0100617;48,4047564;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1157;de:08215:1157;Hochstetten;NVBW;Rohdaten;8,4154535;49,1336529;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1863;de:08215:1863;Bad Schönborn-Kronau Bf;NVBW;Rohdaten;8,647093;49,2195624;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1120;de:08215:1120;Eggenstein;NVBW;Rohdaten;8,3979633;49,0756948;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1120/fb69bfc6-f1a1-4a64-9b19-f1bf636c8c5f.jpg;;;;;;;;;;;;
de:08415:22003;de:08415:22003;Bahnhof (Wannweil);NVBW;Rohdaten;9,1507066;48,5124044;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22003/4a749dc5-ec06-4d50-9918-433d4485bc30.jpg;;;;;;;;;;;;
de:08336:6650;de:08336:6650;Schwarzwaldstraße (Lörrach);NVBW;Rohdaten;7,6721784;47,624162;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08416:12041;de:08416:12041;Westbahnhof (Tübingen);NVBW;Rohdaten;9,0382914;48,5201996;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:12041/f1ebfd51-a100-4cd3-9d78-0f20c14c7363.jpg;;;;;;;;;;;;
de:08215:1124;de:08215:1124;Süd (Eggenstein);NVBW;Rohdaten;8,3960678;49,07114;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1124/1da6c3c8-795c-42b5-8229-4db45a4741de.jpg;;;;;;;;;;;;
de:08415:28724;de:08415:28724;Grafeneck;NVBW;Rohdaten;9,4311157;48,3959534;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28724/c6463335-c3c9-465d-abc3-2decadb93bb7.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28724/91a44a93-e04d-4ed3-b386-2126e105ef9b.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28724/0bda3666-4ee2-455c-afc2-c76a861314f7.jpg;;;;;;;;;;
de:08225:6398;de:08225:6398;Ost (Adelsheim);NVBW;Rohdaten;9,3951292;49,403124;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08336:6684;de:08336:6684;Ost Bahnhof (Weil am Rhein);NVBW;Rohdaten;7,6341348;47,5904635;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08416:2103;de:08416:2103;Bahnhof (Nehren (Württ));NVBW;Rohdaten;9,0665075;48,4239317;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:2103/6fb9af27-44b0-4c8c-9fb9-cf21938663b5.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:2103/713a7a61-4da6-430e-8d28-757d5f086af3.jpg;;;;;;;;;;;
de:08426:6170;de:08426:6170;Biberach (Riß) ZOB/Bahnhof;NVBW;Rohdaten;9,7927427;48,1016736;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;ja;nein;nein;;keine;ja;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08426:6170/cfcab36f-7163-476f-95fe-3f0371c90dea.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08426:6170/8a06061e-200e-43e7-b7af-1cceaa1a11b7.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08426:6170/cdce6138-e7b8-4212-b800-d387c28aab5d.jpg;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08426:6170/1582f412-7e85-4bec-9c2a-6e8b4855985e.jpg;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08426:6170/7ea6d380-2e26-4f3e-97fd-9699712c7bff.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08426:6170/5067b5f8-2335-4243-8c09-bdcab3380f62.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08426:6170/692f468d-5c4d-4fc5-ab5c-fe8e99a538da.jpg;;;
de:08215:1133;de:08215:1133;Leopoldshafen Frankfurter Straße;NVBW;Rohdaten;8,4032444;49,1005917;Objekt-Rohposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1133/67019a93-602e-4185-a440-a76331d9c94a.jpg;;;;;;;;;;;;
de:08111:6001;de:08111:6001;Rohr Bf;NVBW;Rohdaten;9,1084293;48,7177511;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08336:6700;de:08336:6700;Gartenstadt;NVBW;Rohdaten;7,616402;47,5887611;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08417:30267;de:08417:30267;Bahnhof (Gauselfingen);NVBW;Rohdaten;9,1635435;48,2761324;Haltestelle-Sollposition;;nein;nein;;ja;ja;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30267/306071c5-02d3-47c8-a80b-31fe38bb3285.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30267/00d04fd6-c0fa-4ed9-acb8-5e861f00963f.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30267/6b90521a-7475-4222-b321-7323cf2263a2.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30267/a5f1b006-4873-460e-9e9b-2431e952060c.jpg;;;;;;;;;
de:08337:6569;de:08337:6569;Bahnhof (Klettgau-Grießen);NVBW;Rohdaten;8,3955648;47,6282729;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08417:30609;de:08417:30609;Burladingen West;NVBW;Rohdaten;9,0989726;48,2922902;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30609/af1f4d93-37ba-47d1-a741-fb11ba2e049c.jpg;;;;;;;;;;;;
de:08337:238;de:08337:238;Bahnhof Lausheim-Blumegg;NVBW;Rohdaten;8,4925648;47,7926967;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1151;de:08215:1151;Süd (Linkenheim);NVBW;Rohdaten;8,4116356;49,1165989;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1151/d4079ee7-7896-42fe-96de-ada0f6014b5e.jpg;;;;;;;;;;;;
de:08337:6570;de:08337:6570;Bahnhof (Jestetten);NVBW;Rohdaten;8,5730898;47,6545047;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08425:2811;de:08425:2811;Bahnhof (Blaubeuren);NVBW;Rohdaten;9,791949;48,4039345;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08425:2811/acf32b0b-9a9b-4211-9e5b-1b9e5cf665c4.jpg;;;;;;;;;;;;
de:08215:1241;de:08215:1241;Busenbach;NVBW;Rohdaten;8,4505686;48,9293024;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1241;de:08215:1241;Busenbach;NVBW;Rohdaten;8,4505686;48,9293024;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1241;de:08215:1241;Busenbach;NVBW;Rohdaten;8,4505686;48,9293024;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1241;de:08215:1241;Busenbach;NVBW;Rohdaten;8,4505686;48,9293024;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1241;de:08215:1241;Busenbach;NVBW;Rohdaten;8,4505686;48,9293024;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1241;de:08215:1241;Busenbach;NVBW;Rohdaten;8,4505686;48,9293024;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08336:6756;de:08336:6756;Bahnhof (Wittlingen (Baden));NVBW;Rohdaten;7,6469897;47,6570582;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08421:1220;de:08421:1220;Bahnhof Söflingen;NVBW;Rohdaten;9,9586209;48,4027646;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08225:6573;de:08225:6573;Bahnhof (Walldürn);NVBW;Rohdaten;9,3675419;49,5780226;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1152;de:08215:1152;Friedrichstraße (Linkenheim);NVBW;Rohdaten;8,4093449;49,1196856;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1152/b420ce1f-ccf7-46e0-8a7f-bea81a4019f1.jpg;;;;;;;;;;;;
de:08215:12639;de:08215:12639;Sportzentrum (Bruchsal);NVBW;Rohdaten;8,5896548;49,1355337;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08421:1056;de:08421:1056;Ostbahnhof (Ulm (Donau));NVBW;Rohdaten;9,9951176;48,4071039;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1153;de:08215:1153;Rathaus (Linkenheim);NVBW;Rohdaten;8,408222;49,1231249;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1153/495f21d4-95a7-43ff-a14e-b6d75ad42461.jpg;;;;;;;;;;;;
de:08111:6027;de:08111:6027;Österfeld;NVBW;Rohdaten;9,1167518;48,7376522;Haltestelle-Sollposition;;nein;nein;;ja;nein;nein;nein;;nein;nein;nein;;Notrufsäule;nein;;;;;;;;;;;;;
de:08425:2901;de:08425:2901;Bahnhof (Schelklingen);NVBW;Rohdaten;9,7344833;48,3713384;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08425:2901/240b68ab-005c-4bb1-8eac-56b819f2e8d2.jpg;;;;;;;;;;;;
de:08215:1155;de:08215:1155;Grenzstraße;NVBW;Rohdaten;8,415723;49,1295501;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1155/9233fb4d-8ccb-4018-a00e-543c5e332dce.jpg;;;;;;;;;;;;
de:08215:1302;de:08215:1302;Fischweier;NVBW;Rohdaten;8,4513052;48,8882323;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1302;de:08215:1302;Fischweier;NVBW;Rohdaten;8,4513052;48,8882323;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1302;de:08215:1302;Fischweier;NVBW;Rohdaten;8,4513052;48,8882323;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1302;de:08215:1302;Fischweier;NVBW;Rohdaten;8,4513052;48,8882323;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1154;de:08215:1154;Schulzentrum (Linkenheim);NVBW;Rohdaten;8,4133873;49,1274868;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1154/d3302443-d42e-43da-8ffe-fc14a964fc7a.jpg;;;;;;;;;;;;
de:08337:6572;de:08337:6572;Lottstetten Bf SBB;NVBW;Rohdaten;8,566604;47,6256816;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:32092;de:08215:32092;Bahnhof Flehingen;NVBW;Rohdaten;8,7835292;49,0847208;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08421:1551;de:08421:1551;Ulm-Donautal;NVBW;Rohdaten;9,940214;48,3662336;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:32831;de:08215:32831;Industrie (Gölshausen);NVBW;Rohdaten;8,739871;49,0518332;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08425:2510;de:08425:2510;Bahnhof (Lonsee);NVBW;Rohdaten;9,9176491;48,5447024;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08437:40019;de:08437:40019;Bahnhof (Hettingen (Kr Sigm.));NVBW;Rohdaten;9,2297673;48,2176755;Haltestelle-Sollposition;;nein;nein;;ja;ja;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40019/ec04963a-dc26-4e7e-80e9-a8b5df164fe0.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40019/72358801-8a0e-41c2-a86e-ee7634195abe.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40019/f67c1ca7-01ba-400c-b842-c283ae242508.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40019/60433138-9381-42c0-8007-89eae38b4e7b.jpg;;;;;;;;;
de:08215:1401;de:08215:1401;Reichenbach Kurpark;NVBW;Rohdaten;8,4728648;48,91892;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1403;de:08215:1403;Langensteinbach;NVBW;Rohdaten;8,5031201;48,9152186;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08225:6624;de:08225:6624;Bahnhof (Rippberg);NVBW;Rohdaten;9,2911851;49,6247209;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1157;de:08215:1157;Hochstetten;NVBW;Rohdaten;8,4154535;49,1336529;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1157/a26a4065-f775-44b0-8cfc-1cd21c7426e6.jpg;;;;;;;;;;;;
de:08337:6762;de:08337:6762;Bahnhof (Wutöschingen);NVBW;Rohdaten;8,3725769;47,6667627;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08225:6742;de:08225:6742;Bahnhof Ost (Buchen (Odenwald));NVBW;Rohdaten;9,3321393;49,519151;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08225:9128;de:08225:9128;Bahnhof (Binau);NVBW;Rohdaten;9,0836294;49,3725886;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08425:2713;de:08425:2713;Bahnhof (Blaustein);NVBW;Rohdaten;9,9190789;48,4149403;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1404;de:08215:1404;Langensteinbach St. Barbara;NVBW;Rohdaten;8,4995717;48,9097281;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08225:6760;de:08225:6760;Bahnhof (Bödigheim);NVBW;Rohdaten;9,3172093;49,4759299;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08115:3196;de:08115:3196;Magstadt;NVBW;Rohdaten;8,9652749;48,7362411;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08225:8202;de:08225:8202;Bahnhof (Zimmern (Bauland));NVBW;Rohdaten;9,3719796;49,4304097;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08226:200;de:08226:200;Bahnhof (Bammental);NVBW;Rohdaten;8,7836819;49,3595898;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1831;de:08215:1831;Tunnelstraße;NVBW;Rohdaten;8,5946943;49,119715;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1831/a0e6282a-eb9c-4ff5-ae2c-3114cc93396e.jpg;;;;;;;;;;;;
de:08425:2728;de:08425:2728;Bahnhof (Herrlingen);NVBW;Rohdaten;9,897774;48,4179504;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1832;de:08215:1832;Schlachthof (Bruchsal);NVBW;Rohdaten;8,6096872;49,1189213;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08111:6465;de:08111:6465;Zuffenhausen Bf;NVBW;Rohdaten;9,1671564;48,8296087;Haltestelle-Sollposition;;nein;nein;;ja;nein;ja;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08111:6465/e9ad3117-1dc1-45c5-a032-73e3132d8c54.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08111:6465/ee049f94-b14e-4097-b16a-c05196bbd8c9.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08111:6465/f7e01505-ee93-44eb-85a7-a89373632485.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08111:6465/8660554e-a0f9-4acb-b176-4d899b3ef020.jpg;;;;;;;;;
de:08225:8203;de:08225:8203;Bahnhof (Seckach);NVBW;Rohdaten;9,3384724;49,4411585;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08115:4569;de:08115:4569;Bahnhof (Weissach (Württ));NVBW;Rohdaten;8,9340405;48,8464648;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1840;de:08215:1840;West (Ettlingen);NVBW;Rohdaten;8,3878662;48,9471287;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08115:4712;de:08115:4712;Heusteigstraße (Böblingen);NVBW;Rohdaten;9,026392;48,6754718;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08425:3005;de:08425:3005;Bahnhof (Allmendingen (Württ));NVBW;Rohdaten;9,7228533;48,3278405;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08425:2956;de:08425:2956;Bahnhof (Hütten (Alb-Donau));NVBW;Rohdaten;9,6424528;48,3709903;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1834;de:08215:1834;Heidelsheim;NVBW;Rohdaten;8,6493568;49,1014976;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1834/54d630e3-2725-422a-bb56-32be4f7e990c.jpg;;;;;;;;;;;;
de:08425:2963;de:08425:2963;Bahnhof (Sondernach (Württ));NVBW;Rohdaten;9,6178996;48,3664216;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08117:161;de:08117:161;Geislingen (Steige);NVBW;Rohdaten;9,8418287;48,6195536;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08115:5773;de:08115:5773;Bahnhof (Ehningen);NVBW;Rohdaten;8,9439305;48,6625034;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1835;de:08215:1835;Bahnhof Helmsheim;NVBW;Rohdaten;8,651405;49,0856798;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1835/849a3dbe-3bab-4fd5-a1a3-24cfd28295aa.jpg;;;;;;;;;;;;
de:08215:1858;de:08215:1858;Stegwiesen;NVBW;Rohdaten;8,5981888;49,1364505;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08226:2962;de:08226:2962;Nordbahnhof (Neckarbischofsheim);NVBW;Rohdaten;8,9422705;49,3070976;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08415:22006;de:08415:22006;Hauptbahnhof (Reutlingen);NVBW;Rohdaten;9,2095103;48,4964295;Haltestelle-Sollposition;;nein;nein;;ja;nein;ja;nein;;ja;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22006/125737f7-8fc5-4479-99bf-d5512bb0d6fc.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22006/bf9430b8-3b8c-41e0-ab2c-8219c1231f1c.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22006/b5963599-972e-48ab-a3d4-6a69f04abf6d.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22006/85f053de-4958-419e-860a-cb3ced01b9d7.jpg;;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22006/8dcbdfb2-9d38-415b-b72e-5decee6d1a83.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22006/8e967036-6abc-4718-b621-f31ad19efbeb.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:22006/afb10546-a56b-484d-ac6a-a7757ce39ce1.jpg
de:08425:3140;de:08425:3140;Bahnhof (Ehingen (Donau));NVBW;Rohdaten;9,724588;48,2856155;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:31002;de:08215:31002;Ubstadt Ort;NVBW;Rohdaten;8,6254616;49,1567114;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:31002/3808f667-9b41-4bf6-9b72-7a215942ef8d.jpg;;;;;;;;;;;;
de:08236:2293;de:08236:2293;Stadtbahnhof (Maulbronn);NVBW;Rohdaten;8,8046306;48,9971628;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08425:3412;de:08425:3412;Bahnhof (Rechtenstein);NVBW;Rohdaten;9,5544494;48,2404363;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08226:2994;de:08226:2994;Altstadt (Neckargemünd);NVBW;Rohdaten;8,8029507;49,3923903;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:32005;de:08215:32005;Bahnhof Münzesheim;NVBW;Rohdaten;8,7161555;49,1259702;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
